"id","group","page","word","image","audio","audioMeaning","audioExample","textMeaning","textExample","transcription","__v","textExampleTranslate","textMeaningTranslate","wordTranslate"
"5e9f5ee35eb9e72bc21aff6f",4,18,"connect","files/19_2768.jpg","files/19_2768.mp3","files/19_2768_meaning.mp3","files/19_2768_example.mp3","To <i>connect</i> two things means to join them together.","I <b>connected</b> the mouse to my laptop computer.","[kənékt]",0,"Я подключил мышь к своему ноутбуку","Соединить две вещи - значит соединить их вместе","подключиться"
"5e9f5ee35eb9e72bc21aff71",4,18,"flip","files/19_2770.jpg","files/19_2770.mp3","files/19_2770_meaning.mp3","files/19_2770_example.mp3","To <i>flip</i> means to press a switch quickly to turn it on or off.","To turn on the lights, just <b>flip</b> this switch.","[flip]",0,"Чтобы включить свет, просто включите этот переключатель","Перевернуть означает быстро нажать выключатель, чтобы включить или выключить его","кувырок"
"5e9f5ee35eb9e72bc21aff70",4,18,"etc.","files/19_2769.jpg","files/19_2769.mp3","files/19_2769_meaning.mp3","files/19_2769_example.mp3","<i>Etc.</i> is short for 'etcetera.' It is used to refer to other unspecified objects.","She was going to bring treats to the party: cookies, muffins, cake, <b>etc.</b>","[etsétərə]",0,"Она собиралась принести на вечеринку угощения: печенье, кексы, пирожные и т. Д","'И т.д.' - это сокращение от 'и так далее'. Онo используется для ссылки на другие неуказанные объекты ","так далее"
"5e9f5ee35eb9e72bc21aff72",4,18,"idle","files/19_2771.jpg","files/19_2771.mp3","files/19_2771_meaning.mp3","files/19_2771_example.mp3","If you are <i>idle</i>, you are not doing anything.","She read a book to keep from being <b>idle</b>.","[áidl]",0,"Она прочитала книгу, чтобы не сидеть сложа руки","Если вы бездействуете, вы ничего не делаете","холостой ход"
"5e9f5ee35eb9e72bc21aff73",4,18,"notify","files/19_2772.jpg","files/19_2772.mp3","files/19_2772_meaning.mp3","files/19_2772_example.mp3","To <i>notify</i> someone of something is to tell them about it.","The teacher <b>notified</b> us about a change to our assignment.","[nóutəfài]",0,"Учитель уведомил нас об изменении нашего задания","Уведомить кого-то о чем-то, значит сказать ему об этом","уведомлять"
"5e9f5ee35eb9e72bc21aff74",4,18,"pea","files/19_2773.jpg","files/19_2773.mp3","files/19_2773_meaning.mp3","files/19_2773_example.mp3","<i>Peas</i> are a vegetable that is small, round, and green.","His favorite food was <b>peas</b>.","[piː]",0,"Его любимой едой был горох","Горох - это маленький, круглый и зеленый овощ","гороховый"
"5e9f5ee35eb9e72bc21aff76",4,18,"retain","files/19_2775.jpg","files/19_2775.mp3","files/19_2775_meaning.mp3","files/19_2775_example.mp3","To <i>retain</i> something is to keep it.","Even by the afternoon, the day had <b>retained</b> the morning’s freshness.","[ritéin]",0,"Даже к полудню день сохранил утреннюю свежесть","Сохранить что-то - значит сохранить","сохранить"
"5e9f5ee35eb9e72bc21aff75",4,18,"raisin","files/19_2774.jpg","files/19_2774.mp3","files/19_2774_meaning.mp3","files/19_2774_example.mp3","A <i>raisin</i> is a dried grape.","<b>Raisins</b> are one of my favorite snacks.","[réizn]",0,"Изюм - одна из моих любимых закусок","Изюм - это высушенный виноград","изюм"
"5e9f5ee35eb9e72bc21aff77",4,18,"state","files/19_2776.jpg","files/19_2776.mp3","files/19_2776_meaning.mp3","files/19_2776_example.mp3","To <i>state</i> something means to say it in a definite way.","The president <b>stated</b> his opinion about the world’s health concerns.","[steit]",0,"Президент высказал свое мнение о проблемах здравоохранения в мире","Заявить что-то означает сказать это определенным образом","штат"
"5e9f5ee35eb9e72bc21aff78",4,18,"tray","files/19_2777.jpg","files/19_2777.mp3","files/19_2777_meaning.mp3","files/19_2777_example.mp3","A <i>tray</i> is a fat plate used to hold food.","The waiter brought our food on a <b>tray</b>.","[trei]",0,"Официант принес нашу еду на подносе","Поднос - это толстая тарелка, используемая для хранения пищи","лоток"
"5e9f5ee35eb9e72bc21aff79",4,18,"unfortunate","files/19_2778.jpg","files/19_2778.mp3","files/19_2778_meaning.mp3","files/19_2778_example.mp3","If something is <i>unfortunate</i>, it is bad or unlucky.","It was <b>unfortunate</b> that Dave’s team lost, but he still had fun.","[ʌ̀nfɔ́ːrtʃənit]",0,"К сожалению, команда Дэйва проиграла, но он все еще веселился","Если что-то неудачно, это плохо или не повезло","к сожалению"
"5e9f5ee35eb9e72bc21aff7a",4,18,"vivid","files/19_2779.jpg","files/19_2779.mp3","files/19_2779_meaning.mp3","files/19_2779_example.mp3","When something is <i>vivid</i>, it is bright and colorful.","The figures in the painting were <b>vivid</b>.","[vívid]",0,"Фигуры на картине были яркими","Когда что-то яркое, оно яркое и красочное","яркий"
"5e9f5ee35eb9e72bc21aff7b",4,18,"vomit","files/19_2780.jpg","files/19_2780.mp3","files/19_2780_meaning.mp3","files/19_2780_example.mp3","To <i>vomit</i> means to have food come up from one’s stomach.","It is common for women to <b>vomit</b> when they are pregnant.","[vɑ́mit]",0,"У женщин часто бывает рвота, когда они беременны","Рвота означает, что пища поднимается из желудка","рвота"
"5e9f5ee35eb9e72bc21aff7c",4,19,"ambition","files/20_2781.jpg","files/20_2781.mp3","files/20_2781_meaning.mp3","files/20_2781_example.mp3","<i>Ambition</i> is the desire to succeed and to become the best at something.","His great <b>ambition</b> led him to try to climb the mountain alone.","[æmbíʃən]",0,"Его великие амбиции заставили его попытаться подняться на гору в одиночку","Амбиция - это желание преуспеть и стать чем-то лучшим","амбиция"
"5e9f5ee35eb9e72bc21aff7d",4,19,"ambulance","files/20_2782.jpg","files/20_2782.mp3","files/20_2782_meaning.mp3","files/20_2782_example.mp3","An <i>ambulance</i> is a vehicle that transports people in a medical emergency.","The <b>ambulance</b> sped through the street to get to the accident.","[ǽmbjuləns]",0,"Скорая помощь неслась через улицу, чтобы попасть в аварию","Скорая помощь - это транспортное средство, которое перевозит людей в экстренной медицинской ситуации","скорая помощь"
"5e9f5ee35eb9e72bc21aff7e",4,19,"ankle","files/20_2783.jpg","files/20_2783.mp3","files/20_2783_meaning.mp3","files/20_2783_example.mp3","An <i>ankle</i> connects your leg to your foot.","The man hurt his <b>ankle</b> while jogging in the park.","[ǽŋkl]",0,"Человек повредил лодыжку во время пробежки в парке","Лодыжка соединяет вашу ногу с вашей ногой","лодыжка"
"5e9f5ee35eb9e72bc21aff7f",4,19,"cabin","files/20_2784.jpg","files/20_2784.mp3","files/20_2784_meaning.mp3","files/20_2784_example.mp3","A <i>cabin</i> is a small wooden house in a forest or camping area.","The man reached the mountain <b>cabin</b> after a long day of hiking along the river.","[kǽbin]",0,"Человек достиг горной хижины после долгого дня походов по реке","Хижина - это небольшой деревянный домик в лесу или кемпинге","салон самолета"
